user_id,event_date,platform,country,creative,impressions,clicks,install_flag,subscription_flag,revenue_usd,spend_usd
17644,2025-05-14 18:31:00,Android,Other,Video_UGC_03,401,6,1,0,0.0,1.33
17645,2025-05-14 10:56:00,Android,Other,Video_UGC_03,570,6,1,0,0.0,1.46
17646,2025-05-14 07:14:00,Android,Other,Video_UGC_03,61,1,0,0,0.0,0.05
17647,2025-05-08 21:50:00,Android,Other,Video_UGC_03,520,10,1,0,0.0,3.07
17648,2025-05-08 06:48:00,Android,Other,Video_UGC_03,610,7,1,0,0.0,0.51
17649,2025-05-11 07:01:00,Android,Other,Video_UGC_03,380,2,0,0,0.0,0.63
17650,2025-05-08 07:45:00,Android,Other,Video_UGC_03,568,7,1,0,0.0,2.16
17651,2025-05-09 05:40:00,Android,Other,Video_UGC_03,132,3,1,0,0.0,2.72
17652,2025-05-08 16:15:00,Android,Other,Video_UGC_03,1659,12,1,0,0.0,2.92
17653,2025-05-11 00:17:00,Android,Other,Video_UGC_03,279,8,1,0,0.0,1.26
17654,2025-05-14 13:16:00,Android,Other,Video_UGC_03,638,9,1,0,0.0,2.89
17655,2025-05-14 09:51:00,Android,Other,Video_UGC_03,111,1,1,0,0.0,0.34
17656,2025-05-11 17:05:00,Android,Other,Video_UGC_03,727,13,1,0,0.0,3.41
17657,2025-05-10 11:03:00,Android,Other,Video_UGC_03,203,2,1,0,0.0,1.21
17658,2025-05-13 17:46:00,Android,Other,Video_UGC_03,496,3,1,0,0.0,2.77
17659,2025-05-08 02:38:00,Android,Other,Video_UGC_03,72,1,0,0,0.0,0.37
17660,2025-05-11 00:03:00,Android,Other,Video_UGC_03,37,1,1,0,0.0,1.81
17661,2025-05-09 22:58:00,Android,Other,Video_UGC_03,167,2,1,0,0.0,2.27
17662,2025-05-11 13:33:00,Android,Other,Video_UGC_03,672,5,1,0,0.0,1.43
17663,2025-05-10 11:31:00,Android,Other,Video_UGC_03,298,6,1,0,0.0,2.76
17664,2025-05-11 13:19:00,Android,Other,Video_UGC_03,670,11,1,0,0.0,1.53
17665,2025-05-10 14:39:00,Android,Other,Video_UGC_03,319,5,1,0,0.0,0.66
17666,2025-05-09 00:31:00,Android,Other,Video_UGC_03,2523,31,1,0,0.0,6.38
17667,2025-05-12 08:27:00,Android,Other,Video_UGC_03,767,9,1,0,0.0,3.09
17668,2025-05-09 19:39:00,Android,Other,Video_UGC_03,1760,14,1,0,0.0,3.86
17669,2025-05-09 09:06:00,Android,Other,Video_UGC_03,739,5,1,0,0.0,2.38
17670,2025-05-08 06:48:00,Android,Other,Video_UGC_03,118,2,1,0,0.0,0.39
17671,2025-05-14 12:12:00,android,Other,Video_UGC_03,445,5,1,0,0.0,1.76
17672,2025-05-08 23:57:00,Android,Other,Video_UGC_03,658,4,1,0,0.0,1.24
17673,2025-05-09 19:32:00,Android,Other,Video_UGC_03,663,7,1,0,0.0,3.94
17674,2025-05-10 18:53:00,Android,Other,Video_UGC_03,284,4,1,0,0.0,1.67
17675,2025-05-12 21:03:00,Android,Other,Video_UGC_03,1109,11,1,0,0.0,3.73
17676,2025-05-14 08:27:00,Android,Other,Video_UGC_03,57,1,1,0,0.0,1.1
17677,2025-05-08 12:10:00,Android,Other,Video_UGC_03,418,6,1,0,0.0,1.43
17678,2025-05-08 00:00:00,Android,Other,Video_UGC_03,269,2,1,0,0.0,1.01
17679,2025-05-14 04:43:00,Android,Other, VIDEO_UGC_03,955,14,1,0,0.0,2.2
17680,2025-05-08 06:20:00,Android,Other,Video_UGC_03,930,6,1,0,0.0,1.38
17681,2025-05-12 12:14:00,Android,Other,Video_UGC_03,1843,16,1,0,0.0,4.57
17682,2025-05-12 06:47:00,Android,Other,Video_UGC_03,296,2,1,0,0.0,3.59
17683,2025-05-14 18:40:00,Android,Other,Video_UGC_03,382,2,0,0,0.0,0.5
17684,2025-05-13 16:59:00,Android,Other,Video_UGC_03,288,4,1,0,0.0,2.51
17685,2025-05-08 11:21:00,Android,Other,Video_UGC_03,1870,15,1,0,0.0,2.51
17686,2025-05-11 12:54:00,Android,Other,Video_UGC_03,609,13,1,0,0.0,3.74
17687,2025-05-14 17:33:00,Android,Other,Video_UGC_03,725,8,1,0,0.0,2.94
17688,2025-05-13 06:41:00,Android,Other,Video_UGC_03,353,4,1,0,0.0,2.06
17689,2025-05-08 15:23:00,Android,Other,Video_UGC_03,534,5,1,0,0.0,2.26
17690,2025-05-10 03:26:00,Android,Other,Video_UGC_03,293,1,1,0,0.0,1.18
17691,2025-05-08 10:44:00,Android,Other,Video_UGC_03,37,2,0,0,0.0,0.15
17692,2025-05-10 16:24:00,Android,Other,Video_UGC_03,161,4,1,0,0.0,1.02
17693,2025-05-14 07:15:00,Android,Other,Video_UGC_03,139,3,1,0,0.0,0.53
17694,2025-05-13 14:17:00,Android,Other,Video_UGC_03,514,3,1,0,0.0,1.0
17695,2025-05-13 15:48:00,Android,Other,Video_UGC_03 ,270,6,1,0,0.0,5.93
17696,2025-05-08 02:42:00,Android,Other,Video_UGC_03,119,6,1,0,0.0,0.62
17697,2025-05-13 07:59:00,Android,Other,Video_UGC_03,599,9,1,0,0.0,2.81
17698,2025-05-10 01:40:00,Android,Other,Video_UGC_03,2295,24,1,0,0.0,7.0
17699,2025-05-13 00:47:00,Android,Other,Video_UGC_03,780,10,1,0,0.0,2.1
17700,2025-05-11 16:07:00,Android,Other,Video_UGC_03,242,1,0,0,0.0,0.15
17701,2025-05-09 15:52:00,Android,Other,Video_UGC_03,1563,18,1,0,0.0,5.31
17702,2025-05-12 21:57:00,Android,Other,Video_UGC_03,1389,16,1,0,0.0,4.03
17703,2025-05-11 21:13:00,Android,Other,Video_UGC_03,120,2,1,0,0.0,2.1
17704,2025-05-09 00:54:00,Android,Other,Video_UGC_03,967,11,1,0,0.0,3.24
17705,2025-05-08 17:05:00,Android,Other,Video_UGC_03,714,7,1,0,0.0,2.64
17706,2025-05-09 15:42:00,Android,Other,Video_UGC_03,296,2,0,0,0.0,0.93
17707,2025-05-14 06:12:00,Android,Other,Video_UGC_03,417,3,1,0,0.0,1.14
17708,2025-05-13 08:51:00,Android,Other,Video_UGC_03,1221,9,1,0,0.0,1.24
17709,2025-05-08 12:56:00,Android,Other,Video_UGC_03,814,8,1,0,0.0,1.9
17710,2025-05-13 19:56:00,Android,Other,Video_UGC_03,251,7,0,0,0.0,1.55
17711,2025-05-08 08:18:00,Android,Other,Video_UGC_03,201,2,1,0,0.0,2.2
17712,2025-05-12 01:01:00,Android,Other,Video_UGC_03,488,8,1,0,0.0,1.68
17713,2025-05-14 21:07:00,Android,Other,Video_UGC_03,609,7,1,0,0.0,1.23
17714,2025-05-14 22:47:00,Android,Other,Video_UGC_03,2697,22,1,0,0.0,4.75
17715,2025-05-16 05:42:00,Android,Other,Video_UGC_03,953,9,1,0,0.0,4.17
17716,2025-05-21 10:28:00,Android,Other,Video_UGC_03,518,6,1,0,0.0,2.21
17717,2025-05-17 18:57:00,Android,Other,Video_UGC_03,572,5,1,0,0.0,0.92
17718,2025-05-20 14:10:00,Android,Other,Video_UGC_03,447,4,1,0,0.0,1.8
17719,2025-05-20 04:35:00,Android,Other,Video_UGC_03,107,1,0,0,0.0,1.02
17720,2025-05-19 09:49:00,Android,Other,Video_UGC_03,286,5,1,0,0.0,1.67
17721,2025-05-16 19:16:00,Android,Other,Video_UGC_03,1666,14,1,0,0.0,3.47
17722,2025-05-18 17:31:00,Android,Other,Video_UGC_03,2250,15,1,0,0.0,7.12
17723,2025-05-18 22:16:00,Android,Other,Video_UGC_03,848,5,1,0,0.0,1.59
17724,2025-05-20 12:23:00,Android,Other,Video_UGC_03,1242,9,1,0,0.0,2.28
17725,2025-05-17 11:35:00,Android,Other,Video_UGC_03,40,1,0,0,0.0,0.12
17726,2025-05-16 01:07:00,Android,Other,Video_UGC_03,527,5,1,0,0.0,2.66
17727,2025-05-21 06:04:00,Android,Other,Video_UGC_03,227,5,1,0,0.0,0.75
17728,2025-05-21 07:00:00,Android,Other,Video_UGC_03,608,6,1,0,0.0,2.71
17729,2025-05-15 08:21:00,Android,Other,Video_UGC_03,1628,12,1,0,0.0,5.62
17730,2025-05-17 04:13:00,Android,Other,Video_UGC_03,577,5,0,0,0.0,1.83
17731,2025-05-16 11:51:00,Android,Other,Video_UGC_03,883,8,1,0,0.0,1.49
17732,2025-05-21 14:05:00,Android,Other,Video_UGC_03,577,4,1,0,0.0,1.41
17733,2025-05-16 18:21:00,Android,Other,Video_UGC_03,680,10,1,0,0.0,1.86
17734,2025-05-21 06:51:00,Android,Other,Video_UGC_03,528,6,1,0,0.0,3.18
17735,2025-05-21 13:26:00,Android,Other,Video_UGC_03,226,2,1,0,0.0,2.42
17736,2025-05-16 15:16:00,Android,Other,Video_UGC_03,321,5,1,0,0.0,0.27
17737,2025-05-20 17:23:00,Android,Other,Video_UGC_03,469,9,1,0,0.0,6.12
17738,2025-05-16 01:32:00,Android,Other,Video_UGC_03,1040,11,1,0,0.0,3.88
17739,2025-05-18 04:50:00,Android,Other,Video_UGC_03,321,5,1,0,0.0,2.01
17740,2025-05-15 16:15:00,Android,Other,Video_UGC_03,1608,16,1,0,0.0,2.61
17741,2025-05-18 19:39:00,Android,Other,Video_UGC_03,470,7,1,0,0.0,3.28
17742,2025-05-15 05:28:00,Android,Other,Video_UGC_03,98,1,1,0,0.0,1.57
17743,2025-05-20 19:49:00,Android,Other,Video_UGC_03,530,5,0,0,0.0,1.49
17744,2025-05-16 12:24:00,Android,Other,Video_UGC_03,644,6,1,0,0.0,2.21
17745,2025-05-16 20:52:00,Android,Other,Video_UGC_03,879,13,1,0,0.0,2.64
17746,2025-05-17 10:43:00,Android,Other,Video_UGC_03,306,3,1,0,0.0,1.78
17747,2025-05-18 20:31:00,Android,Other,Video_UGC_03,229,3,1,0,0.0,2.76
17748,2025-05-19 03:20:00,Android,Other,Video_UGC_03,514,4,1,0,0.0,2.49
17749,2025-05-18 16:44:00,Android,Other,Video_UGC_03,521,7,1,0,0.0,1.69
17750,2025-05-21 17:24:00,Android,Other,Video_UGC_03,104,2,1,0,0.0,0.14
17751,2025-05-19 04:34:00,Android,Other,Video_UGC_03,334,3,1,0,0.0,0.97
17752,2025-05-21 22:12:00,Android,Other,Video_UGC_03,76,1,1,0,0.0,1.57
17753,2025-05-21 12:17:00,Android,Other,Video_UGC_03,231,1,0,0,0.0,0.15
17754,2025-05-18 14:12:00,Android,Other,Video_UGC_03,555,7,1,0,0.0,2.63
17755,2025-05-20 11:52:00,Android,Other,Video_UGC_03,919,7,1,0,0.0,1.16
17756,2025-05-20 12:19:00,Android,Other,Video_UGC_03,1303,22,1,0,0.0,6.43
17757,2025-05-16 05:44:00,Android,Other,Video_UGC_03,615,4,1,0,0.0,1.97
17758,2025-05-17 12:57:00,Android,Other,Video_UGC_03,402,3,1,0,0.0,0.57
17759,2025-05-19 20:12:00,Android,Other,Video_UGC_03,712,7,1,0,0.0,1.69
17760,2025-05-19 13:44:00,Android,Other,Video_UGC_03,160,1,0,0,0.0,1.22
17761,2025-05-17 01:18:00,Android,Other,Video_UGC_03,2104,18,1,0,0.0,1.44
17762,2025-05-15 14:15:00,Android,Other,Video_UGC_03,636,7,1,0,0.0,2.17
17763,2025-05-19 02:15:00,Android,Other,Video_UGC_03,234,3,1,0,0.0,1.04
17764,2025-05-16 23:50:00,Android,Other,Video_UGC_03,493,8,1,0,0.0,1.64
17765,2025-05-17 11:37:00,Android,Other,Video_UGC_03,1596,14,1,0,0.0,3.18
17766,2025-05-15 10:25:00,Android,Other,Video_UGC_03,223,3,1,0,0.0,1.17
17767,2025-05-20 01:05:00,Android,Other,Video_UGC_03,334,3,0,0,0.0,1.09
17768,2025-05-15 21:44:00,Android,Other,Video_UGC_03,784,6,1,0,0.0,1.54
17769,2025-05-15 08:27:00,Android,Other,Video_UGC_03,902,6,1,0,0.0,4.13
17770,2025-05-17 16:26:00,Android,Other,Video_UGC_03,835,7,1,0,0.0,3.36
17771,2025-05-20 00:54:00,Android,Other,Video_UGC_03,134,1,0,0,0.0,0.01
17772,2025-05-17 17:13:00,Android,other,Video_UGC_03,662,8,1,0,0.0,1.88
17773,2025-05-18 04:57:00,Android,Other,Video_UGC_03,134,2,1,0,0.0,2.52
17774,2025-05-21 22:44:00,Android,Other,Video_UGC_03,733,9,1,0,0.0,4.25
17775,2025-05-20 11:23:00,Android,Other,Video_UGC_03,481,7,1,0,0.0,1.27
17776,2025-05-16 09:44:00,Android,Other,Video_UGC_03,877,7,1,0,0.0,3.61
17777,2025-05-21 05:24:00,Android,Other,Video_UGC_03,1710,15,1,0,0.0,5.07
17778,2025-05-16 13:39:00,Android,Other,Video_UGC_03,1355,8,1,0,0.0,1.05
17779,2025-05-16 13:59:00,Android,Other,Video_UGC_03,2015,17,1,0,0.0,3.79
17780,2025-05-16 12:44:00,Android,Other,Video_UGC_03,862,7,1,0,0.0,3.5
17781,2025-05-20 11:21:00,Android,Other,Video_UGC_03,2141,13,1,0,0.0,2.23
17782,2025-05-16 04:43:00,Android,Other,Video_UGC_03,320,5,0,0,0.0,1.53
17783,2025-05-15 12:51:00,Android,Other,Video_UGC_03,662,6,1,0,0.0,2.47
17784,2025-05-19 01:20:00,Android,Other,Video_UGC_03,1950,17,1,0,0.0,2.78
17785,2025-05-16 02:47:00,Android,Other,Video_UGC_03,1219,12,1,0,0.0,2.31
17786,2025-05-21 12:22:00,Android,Other,Video_UGC_03,26,1,1,0,0.0,2.76
17787,2025-05-16 00:47:00, Android,Other,Video_UGC_03,236,3,1,0,0.0,0.42
17788,2025-05-18 17:37:00,Android,Other,Video_UGC_03,1174,10,1,0,0.0,2.53
17789,2025-05-15 02:11:00,Android,Other,Video_UGC_03,1394,12,1,0,0.0,2.85
17790,2025-05-21 05:51:00,Android,Other,Video_UGC_03,701,8,1,0,0.0,1.66
17791,2025-05-21 10:39:00,Android,Other,Video_UGC_03,2407,25,1,0,0.0,6.96
17792,2025-05-20 20:49:00,Android,Other,Video_UGC_03,541,5,1,0,0.0,0.94
17793,2025-05-15 05:11:00,Android,Other,Video_UGC_03 ,849,8,1,0,0.0,6.95
17794,2025-05-15 06:44:00,Android,Other,Video_UGC_03,248,2,1,0,0.0,0.67
17795,2025-05-19 01:18:00,Android,Other,Video_UGC_03,495,3,1,0,0.0,0.43
17796,2025-05-15 11:18:00,Android,Other,Video_UGC_03,509,9,1,0,0.0,2.69
17797,2025-05-15 17:41:00,Android,Other,Video_UGC_03,411,5,1,0,0.0,0.76
17798,2025-05-15 05:48:00,Android,Other,Video_UGC_03,828,5,1,0,0.0,1.39
17799,2025-05-18 09:57:00,Android,Other,Video_UGC_03,188,2,0,0,0.0,0.06
17800,2025-05-21 01:48:00,Android,Other,Video_UGC_03,153,1,1,0,0.0,0.76
17801,2025-05-18 09:24:00,Android,Other,Video_UGC_03,98,1,1,0,0.0,0.59
17802,2025-05-16 10:41:00,Android,Other,Video_UGC_03,436,1,0,0,0.0,0.02
17803,2025-05-20 19:48:00,Android,Other,Video_UGC_03,128,3,1,0,0.0,1.74
17804,2025-05-19 08:20:00,Android,Other,Video_UGC_03,586,6,1,0,0.0,1.87
17805,2025-05-21 20:45:00,Android,Other,Video_UGC_03,2946,23,1,0,0.0,5.37
17806,2025-05-17 08:20:00,Android,Other,Video_UGC_03,65,1,1,0,0.0,0.45
17807,2025-05-16 19:43:00,Android,Other,Video_UGC_03,935,6,1,0,0.0,3.82
17808,2025-05-20 20:49:00,Android,Other,Video_UGC_03,2525,25,1,0,0.0,4.37
17809,2025-05-16 15:36:00,Android,Other,Video_UGC_03,550,4,1,0,0.0,0.7
17810,2025-05-21 00:00:00,Android,Other,Video_UGC_03,530,3,1,0,0.0,2.64
17811,2025-05-17 09:05:00,Android,Other,Video_UGC_03,1077,12,1,0,0.0,2.86
17812,2025-05-18 14:56:00,Android,Other,Video_UGC_03,418,6,1,0,0.0,1.69
17813,2025-05-18 19:52:00,Android,Other,Video_UGC_03,414,4,1,0,0.0,1.62
17814,2025-05-15 06:13:00,Android,Other,Video_UGC_03,440,6,1,0,0.0,4.26
17815,2025-05-19 19:06:00, iOS,Other,Video_UGC_03,375,3,1,0,0.0,2.88
17816,2025-05-20 07:40:00,Android,Other,Video_UGC_03,287,2,1,0,0.0,2.9
17817,2025-05-17 06:34:00,Android,Other,Video_UGC_03,196,4,1,0,0.0,3.26
17818,2025-05-21 11:17:00,Android,Other,Video_UGC_03,1274,14,1,0,0.0,6.11
17819,2025-05-16 11:32:00,Android,Other,Video_UGC_03,1155,16,1,0,0.0,5.76
17820,2025-05-15 10:33:00,Android,Other,Video_UGC_03,594,6,1,0,0.0,2.68
17821,2025-05-18 09:18:00,Android,Other,Video_UGC_03,1817,22,1,0,0.0,3.31
17822,2025-05-17 15:07:00,Android,Other,Video_UGC_03,1106,8,1,0,0.0,2.53
17823,2025-05-16 11:42:00,Android,Other,Video_UGC_03,174,8,1,0,0.0,3.63
17824,2025-05-16 16:56:00,Android,Other,Video_UGC_03,580,9,1,0,0.0,1.34
17825,2025-05-15 01:56:00,Android,Other,Video_UGC_03,1042,11,1,0,0.0,2.86
17826,2025-05-16 20:01:00,Android,Other,Video_UGC_03,142,2,1,0,0.0,2.68
17827,2025-05-20 02:55:00,Android,Other,Video_UGC_03,255,1,0,0,0.0,1.02
17828,2025-05-21 17:30:00,Android,Other,Video_UGC_03,597,7,1,0,0.0,2.36
17829,2025-05-20 03:40:00,Android,Other,Video_UGC_03,398,3,1,0,0.0,0.31
17830,2025-05-16 07:07:00,Android,Other,Video_UGC_03,216,2,1,0,0.0,1.41
17831,2025-05-16 04:20:00,Android,Other,Video_UGC_03,871,7,1,0,0.0,3.27
17832,2025-05-16 04:45:00,Android,Other,Video_UGC_03,763,9,1,0,0.0,5.48
17833,2025-05-20 12:52:00,IOS ,Other,Video_UGC_03,85,2,1,0,0.0,0.74
17834,2025-05-17 17:34:00,Android,Other,Video_UGC_03,1727,17,1,0,0.0,6.95
17835,2025-05-18 22:58:00,Android,Other,Video_UGC_03,16,1,1,0,0.0,0.22
17836,2025-05-20 23:08:00,Android,Other,Video_UGC_03,32,1,0,0,0.0,0.65
17837,2025-05-19 13:24:00,Android,Other,Video_UGC_03,686,5,1,0,0.0,2.05
17838,2025-05-21 02:36:00,Android,Other,Video_UGC_03,687,5,1,0,0.0,2.56
17839,2025-05-15 13:48:00,Android,other,Video_UGC_03,868,9,1,0,0.0,0.73
17840,2025-05-15 11:02:00,Android,Other,Video_UGC_03,348,5,1,0,0.0,1.84
17841,2025-05-17 08:59:00,Android,Other,Video_UGC_03,1004,9,1,0,0.0,3.31
17842,2025-05-17 01:04:00,Android,Other,Video_UGC_03,251,4,1,0,0.0,0.77
17843,2025-05-16 07:14:00,Android,Other,Video_UGC_03,495,6,1,0,0.0,2.14
17844,2025-05-20 18:44:00,Android,Other,Video_UGC_03,7,1,0,0,0.0,0.45
17845,2025-05-21 14:40:00,Android,Other,Video_UGC_03,436,5,1,0,0.0,3.89
17846,2025-05-20 04:39:00,Android,Other,Video_UGC_03,304,3,1,0,0.0,1.2
17847,2025-05-19 17:41:00,Android,Other,Video_UGC_03,2295,26,1,0,0.0,6.6
17848,2025-05-16 19:55:00,Android,Other,Video_UGC_03,1033,13,1,0,0.0,3.49
17849,2025-05-15 05:24:00,Android,Other,Video_UGC_03,254,2,1,0,0.0,3.2
17850,2025-05-16 12:57:00,Android,Other,Video_UGC_03,536,6,1,0,0.0,2.03
17851,2025-05-17 16:28:00,Android,Other,Video_UGC_03,1411,12,1,0,0.0,10.56
17852,2025-05-15 21:51:00,Android,Other,Video_UGC_03,248,5,1,0,0.0,1.16
17853,2025-05-15 14:07:00,Android,Other,Video_UGC_03,697,7,1,0,0.0,5.38
17854,2025-05-21 10:19:00,Android,Other,Video_UGC_03,958,9,1,0,0.0,1.96
17855,2025-05-20 20:37:00,Android,Other,Video_UGC_03,1463,17,1,0,0.0,6.03
17856,2025-05-15 18:56:00,Android,Other,Video_UGC_03,1889,15,0,0,0.0,1.06
17857,2025-05-20 15:39:00,Android,Other,Video_UGC_03,568,6,0,0,0.0,1.26
17858,2025-05-20 16:59:00,Android,Other,Video_UGC_03,360,5,1,0,0.0,1.81
17859,2025-05-17 17:34:00,Android,Other,Video_UGC_03,2748,33,1,0,0.0,5.81
17860,2025-05-19 11:48:00,Android,Other,Video_UGC_03,410,5,1,0,0.0,1.85
17861,2025-05-21 00:14:00,Android,Other,Video_UGC_03 ,1264,12,1,0,0.0,3.53
17862,2025-05-21 12:53:00,Android,Other,Video_UGC_03,142,2,1,0,0.0,2.86
17863,2025-05-21 19:06:00,Android,Other,Video_UGC_03,333,2,1,0,0.0,1.01
17864,2025-05-17 23:38:00,Android,Other,Video_UGC_03,303,2,1,0,0.0,0.7
17865,2025-05-20 13:27:00,Android,Other,Video_UGC_03,520,4,1,0,0.0,0.84
17866,2025-05-18 01:48:00,Android,Other,Video_UGC_03,686,10,1,0,0.0,4.0
17867,2025-05-17 03:36:00,Android,Other,Video_UGC_03,180,5,1,0,0.0,2.77
17868,2025-05-17 01:58:00,Android,Other,Video_UGC_03,266,3,1,0,0.0,1.5
17869,2025-05-15 22:57:00,Android,Other,Video_UGC_03,524,6,1,0,0.0,1.85
17870,2025-05-15 20:05:00,Android,Other,Video_UGC_03,1957,11,1,0,0.0,3.67
17871,2025-05-19 20:26:00,Android,Other,Video_UGC_03,126,2,1,0,0.0,0.39
17872,2025-05-17 00:15:00,Android,Other,Video_UGC_03,1781,16,1,0,0.0,4.16
17873,2025-05-21 17:45:00,Android,Other,Video_UGC_03,838,7,1,0,0.0,1.81
17874,2025-05-18 08:46:00,Android,Other,Video_UGC_03,592,8,1,0,0.0,1.21
17875,2025-05-16 10:49:00,Android,Other,Video_UGC_03,688,6,1,0,0.0,1.46
17876,2025-05-19 10:45:00,Android,Other,Video_UGC_03,504,7,1,0,0.0,2.34
17877,2025-05-17 22:21:00,Android,Other,Video_UGC_03,273,5,1,0,0.0,1.14
17878,2025-05-16 04:38:00,Android,Other,Video_UGC_03,325,8,1,0,0.0,3.46
17879,2025-05-16 00:34:00,Android,Other,Video_UGC_03,8,1,0,0,0.0,0.47
17880,2025-05-21 16:44:00,Android,Other,Video_UGC_03,701,12,1,0,0.0,5.36
17881,2025-05-20 00:16:00,Android,Other,Video_UGC_03,2018,18,1,0,0.0,1.84
17882,2025-05-19 05:19:00,Android,Other,Video_UGC_03,701,10,1,0,0.0,4.95
17883,2025-05-21 03:52:00,Android,Other,Video_UGC_03,271,3,0,0,0.0,0.5
17884,2025-05-17 08:02:00,Android,Other,Video_UGC_03,701,8,1,0,0.0,1.81
17885,2025-05-15 05:22:00,Android,Other,Video_UGC_03,1875,12,1,0,0.0,2.93
17886,2025-05-16 06:53:00,Android,Other,Video_UGC_03,127,1,1,0,0.0,0.18
17887,2025-05-21 12:37:00,Android,Other,Video_UGC_03,1626,13,1,0,0.0,4.54
17888,2025-05-18 13:13:00,Android,Other,Video_UGC_03,141,2,1,0,0.0,1.43
17889,2025-05-15 13:43:00,Android,Other,Video_UGC_03,170,4,1,0,0.0,2.46
17890,2025-05-16 19:51:00,Android,Other,Video_UGC_03,154,1,1,0,0.0,2.08
17891,2025-05-20 19:26:00,Android,Other,Video_UGC_03,720,7,1,0,0.0,2.25
17892,2025-05-18 02:02:00,Android,Other,Video_UGC_03,570,5,1,0,0.0,2.21
17893,2025-05-17 19:36:00,Android,Other,Video_UGC_03,206,3,0,0,0.0,0.27
17894,2025-05-19 05:43:00,Android,Other,Video_UGC_03,861,7,1,0,0.0,0.75
17895,2025-05-18 11:29:00,Android,Other,Video_UGC_03,322,3,1,0,0.0,1.88
17896,2025-05-20 01:58:00,Android,Other,Video_UGC_03,152,1,0,0,0.0,0.93
17897,2025-05-20 04:14:00,Android,Other,Video_UGC_03,240,2,1,0,0.0,3.05
17898,2025-05-16 20:45:00,Android,Other,Video_UGC_03,89,2,1,0,0.0,1.65
17899,2025-05-21 18:45:00,Android,Other,Video_UGC_03,919,7,1,0,0.0,2.12
17900,2025-05-20 00:39:00,Android,Other,Video_UGC_03,96,1,1,0,0.0,0.63
17901,2025-05-17 10:27:00,Android,Other,Video_UGC_03,1051,7,1,0,0.0,1.88
17902,2025-05-17 22:56:00,Android,Other,Video_UGC_03,180,4,1,0,0.0,0.52
17903,2025-05-17 22:03:00,Android,Other,Video_UGC_03,150,1,0,0,0.0,0.16
17904,2025-05-19 07:51:00,Android,Other,Video_UGC_03,147,1,1,0,0.0,0.87
17905,2025-05-17 00:26:00,Android,Other,Video_UGC_03,1363,8,1,0,0.0,4.81
17906,2025-05-18 20:11:00,Android,Other,Video_UGC_03,310,1,0,0,0.0,0.43
17907,2025-05-17 04:45:00,Android,Other,Video_UGC_03,160,2,1,0,0.0,1.73
17908,2025-05-16 20:20:00,Android,Other,Video_UGC_03,1834,21,1,0,0.0,7.9
17909,2025-05-17 13:00:00,Android,Other,Video_UGC_03,371,3,1,0,0.0,1.46
17910,2025-05-21 10:38:00,Android,Other,Video_UGC_03,773,8,1,0,0.0,3.08
17911,2025-05-15 09:51:00,Android,Other,Video_UGC_03,1624,17,0,1,29.99,5.11
17912,2025-05-18 03:41:00,Android,Other,Video_UGC_03,667,10,1,0,0.0,3.16
17913,2025-05-15 11:23:00,Android,other,Video_UGC_03,646,8,1,0,0.0,1.88
17914,2025-05-15 17:18:00,Android,Other,Video_UGC_03,318,6,1,0,0.0,1.21
17915,2025-05-16 20:53:00,Android,Other,Video_UGC_03,41,1,1,0,0.0,1.13
17916,2025-05-19 22:22:00,Android,Other,Video_UGC_03,563,6,1,0,0.0,3.51
17917,2025-05-18 14:08:00,Android,Other,Video_UGC_03,522,2,0,0,0.0,0.01
17918,2025-05-16 03:52:00,Android,Other,Video_UGC_03,551,11,1,0,29.99,5.3
17919,2025-05-20 12:58:00,Android,Other,Video_UGC_03,822,6,1,0,0.0,2.62
17920,2025-05-19 03:52:00,Android,Other,Video_UGC_03,951,6,1,0,0.0,3.04
17921,2025-05-21 11:21:00,Android,other,Video_UGC_03,63,2,0,0,0.0,0.03
17922,2025-05-20 07:04:00,Android,Other,Video_UGC_03,2680,18,1,0,0.0,5.78
17923,2025-05-20 02:45:00,Android,Other,Video_UGC_03,963,7,1,0,0.0,1.38
17924,2025-05-16 14:38:00,Android,Other,Video_UGC_03,1039,5,1,0,0.0,2.82
17925,2025-05-18 04:27:00,Android,Other,Video_UGC_03,1860,19,1,0,0.0,2.57
17926,2025-05-16 22:05:00,Android,Other,Video_UGC_03,313,5,1,0,0.0,1.7
17927,2025-05-16 23:55:00,Android,Other,Video_UGC_03,1553,15,1,0,0.0,1.11
17928,2025-05-17 20:55:00,Android,Other,Video_UGC_03,821,11,1,0,0.0,4.09
17929,2025-05-17 23:51:00,Android,Other,Video_UGC_03,702,11,1,0,0.0,1.7
17930,2025-05-15 00:34:00,Android,Other,Video_UGC_03,1323,9,1,0,0.0,3.25
17931,2025-05-15 13:17:00,Android,Other,Video_UGC_03,1370,9,1,0,0.0,4.82
17932,2025-05-20 03:17:00,Android,Other,Video_UGC_03,757,6,1,0,0.0,0.58
17933,2025-05-21 05:05:00,Android,Other,Video_UGC_03,435,4,1,0,0.0,1.25
17934,2025-05-18 11:13:00,Android,Other,Video_UGC_03,161,3,1,0,0.0,2.01
17935,2025-05-19 08:39:00,Android,Other,Video_UGC_03,872,5,1,0,0.0,1.72
17936,2025-05-18 03:09:00,Android,Other,Video_UGC_03,2235,17,1,0,0.0,2.82
17937,2025-05-20 02:49:00,Android,Other,Video_UGC_03,269,4,1,0,0.0,1.54
17938,2025-05-16 11:18:00,Android,Other,Video_UGC_03,1819,15,1,0,0.0,2.04
